AusweisNr,Geschlecht,Veranstaltung,Bundesland,Inhalt,Kompetenz,Schwierigkeitsgrad,Empfohlen,AlterInJahren,Lehrabschluss,Matura,WG
30289,Frau,Übung,Kärnten,8,0,0,False,20,False,False,True
30290,Frau,Übung,Steiermark,9,5,1,False,27,True,False,False
30291,Mann,Vorlesung,Wien,10,7,9,True,26,False,True,True
30292,Frau,Vorlesung,Wien,3,8,8,True,31,True,True,True
30293,Frau,Projekt,Steiermark,7,10,7,False,24,False,True,True
30294,Frau,Übung,Kärnten,8,10,4,False,22,False,False,False
30295,Mann,Übung,Kärnten,3,8,4,True,27,True,True,True
30296,Mann,Vorlesung,Steiermark,7,10,0,True,29,True,True,False
30297,Mann,Vorlesung,Wien,8,10,4,False,22,False,False,False
30298,Frau,Projekt,Steiermark,9,5,4,True,30,False,False,False
30299,Frau,Übung,Steiermark,10,7,1,True,30,False,True,False
30300,Frau,Übung,Wien,3,8,4,True,27,True,True,True
30301,Mann,Vorlesung,Wien,7,10,6,True,23,True,True,True
30302,Mann,Vorlesung,Steiermark,8,10,10,False,28,False,False,False
30303,Frau,Projekt,Kärnten,3,8,4,True,27,True,True,True
30304,Frau,Übung,Kärnten,7,10,6,True,23,True,True,True
30305,Frau,Übung,Wien,8,10,8,False,26,False,False,True
30306,Mann,Vorlesung,Wien,2,7,9,True,30,False,True,False
30307,Mann,Vorlesung,Steiermark,9,8,4,True,21,True,True,False
30308,Frau,Übung,Kärnten,10,3,7,True,20,False,True,True
30309,Frau,Übung,Kärnten,10,10,1,True,21,True,False,False
30310,Frau,Vorlesung,Steiermark,8,0,10,False,30,False,False,False
30311,Mann,Vorlesung,Wien,9,8,4,True,21,True,True,True
30312,Mann,Projekt,Steiermark,10,3,1,True,26,False,True,True
30313,Frau,Projekt,Steiermark,10,10,8,False,28,False,False,False
30314,Frau,Übung,Steiermark,8,0,2,False,22,False,False,False
30315,Frau,Übung,Wien,9,5,5,False,31,True,False,False
30316,Mann,Vorlesung,Wien,2,7,10,False,31,True,True,True
30317,Mann,Vorlesung,Steiermark,9,8,10,True,27,True,True,False
30318,Frau,Projekt,Kärnten,10,3,8,False,21,True,True,True
30319,Frau,Übung,Kärnten,10,10,5,True,25,True,False,False
30320,Frau,Übung,Steiermark,8,0,5,True,25,True,False,False
30321,Mann,Vorlesung,Wien,9,5,6,True,20,False,False,True
30322,Mann,Vorlesung,Steiermark,10,7,5,True,22,False,True,False
30323,Mann,Projekt,Steiermark,3,8,8,True,31,True,True,False
30324,Frau,Übung,Steiermark,7,10,7,False,24,False,True,True
30325,Frau,Übung,Wien,8,10,2,False,20,False,False,True
30326,Frau,Vorlesung,Kärnten,3,8,2,True,25,True,True,True
30327,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
30328,Frau,Projekt,Steiermark,8,10,7,True,25,True,False,False
30329,Frau,Übung,Steiermark,10,10,8,False,28,False,False,False
30330,Frau,Übung,Wien,8,0,9,True,29,True,False,False
30331,Mann,Vorlesung,Wien,9,5,5,False,31,True,False,False
30332,Mann,Vorlesung,Wien,10,7,6,False,23,True,True,True
30333,Frau,Übung,Wien,3,8,4,True,27,True,True,True
30334,Frau,Übung,Steiermark,7,10,1,False,30,False,True,False
30335,Frau,Vorlesung,Kärnten,8,10,4,False,22,False,False,False
30336,Mann,Vorlesung,Kärnten,3,8,0,True,23,True,True,True
30337,Mann,Projekt,Steiermark,7,10,2,True,31,True,True,False
30338,Frau,Projekt,Wien,8,10,5,True,23,True,False,False
30339,Frau,Übung,Steiermark,9,5,7,False,21,True,False,False
30340,Frau,Übung,Steiermark,10,7,10,False,27,True,True,False
30341,Mann,Vorlesung,Kärnten,3,8,4,True,27,True,True,True
30342,Mann,Vorlesung,Kärnten,7,10,4,True,21,True,True,True
30343,Frau,Projekt,Steiermark,8,10,3,True,21,True,False,False
30344,Mann,Übung,Steiermark,3,8,4,True,27,True,True,False
30345,Frau,Übung,Wien,7,10,9,False,26,False,True,True
30346,Frau,Vorlesung,Wien,8,10,2,False,20,False,False,True
30347,Frau,Vorlesung,Steiermark,2,7,1,True,22,False,True,False
30348,Mann,Projekt,Kärnten,9,8,2,True,31,True,True,True
30349,Frau,Übung,Kärnten,10,3,9,True,22,False,True,False
30350,Frau,Übung,Steiermark,10,10,2,False,22,False,False,False
30351,Mann,Vorlesung,Wien,8,0,4,False,24,False,False,True
30352,Mann,Vorlesung,Steiermark,9,8,9,False,26,False,True,True
30353,Frau,Projekt,Steiermark,10,3,0,False,25,True,True,False
30354,Frau,Übung,Steiermark,10,10,0,False,20,False,False,True
30355,Frau,Übung,Wien,8,0,6,False,26,False,False,True
30356,Mann,Vorlesung,Kärnten,9,5,8,True,22,False,False,False
30357,Mann,Vorlesung,Kärnten,2,7,7,True,28,False,True,False
30358,Frau,Projekt,Steiermark,9,8,3,False,20,False,True,True
30359,Frau,Übung,Steiermark,10,3,10,False,23,True,True,False
30360,Frau,Übung,Steiermark,10,10,0,False,20,False,False,True
30361,Mann,Vorlesung,Wien,8,0,1,True,21,True,False,False
30362,Mann,Vorlesung,Wien,9,5,3,False,29,True,False,False
30363,Frau,Übung,Steiermark,10,7,7,True,24,False,True,True
30364,Frau,Übung,Kärnten,3,8,2,True,25,True,True,True
30365,Frau,Vorlesung,Kärnten,7,10,9,False,26,False,True,True
30366,Mann,Vorlesung,Steiermark,8,10,1,True,31,True,False,False
30367,Mann,Projekt,Steiermark,3,8,10,True,21,True,True,False
30368,Frau,Projekt,Steiermark,7,10,0,True,29,True,True,False
30369,Frau,Übung,Steiermark,8,10,1,True,31,True,False,False
30370,Frau,Übung,Wien,10,10,2,False,22,False,False,False
30371,Mann,Vorlesung,Kärnten,8,0,10,False,30,False,False,False
30372,Mann,Vorlesung,Steiermark,9,5,10,True,24,False,False,True
30373,Frau,Projekt,Wien,10,7,5,True,22,False,True,False
30374,Frau,Übung,Wien,3,8,6,True,29,True,True,True
30375,Frau,Übung,Steiermark,7,10,4,True,21,True,True,False
30376,Mann,Vorlesung,Kärnten,8,10,4,False,22,False,False,False
30377,Mann,Vorlesung,Kärnten,3,8,10,True,21,True,True,True
30378,Frau,Projekt,Steiermark,7,10,5,False,22,False,True,False
30379,Frau,Übung,Kärnten,8,10,1,True,31,True,False,False
30380,Frau,Übung,Steiermark,6,9,9,True,24,False,True,True
30381,Mann,Vorlesung,Wien,7,10,1,False,30,False,True,False
30382,Mann,Vorlesung,Steiermark,6,10,8,False,24,False,False,True
30383,Frau,Projekt,Steiermark,5,4,2,True,23,True,True,False
30384,Frau,Übung,Steiermark,8,8,8,False,24,False,False,True
30385,Frau,Übung,Steiermark,9,5,5,False,31,True,False,False
30386,Mann,Vorlesung,Wien,10,7,1,True,30,False,True,False
30387,Mann,Vorlesung,Wien,3,8,8,True,31,True,True,True
30388,Frau,Projekt,Steiermark,7,10,5,False,22,False,True,False
30389,Mann,Übung,Kärnten,8,10,8,False,26,False,False,True
30390,Frau,Übung,Kärnten,2,7,7,True,28,False,True,False
30391,Frau,Vorlesung,Steiermark,9,8,4,True,21,True,True,False
30392,Frau,Vorlesung,Steiermark,10,3,3,True,28,False,True,False
30393,Mann,Projekt,Kärnten,10,10,1,True,21,True,False,False
30394,Frau,Übung,Kärnten,8,0,9,True,29,True,False,False
30395,Frau,Übung,Steiermark,9,5,9,False,23,True,False,False
30396,Mann,Vorlesung,Wien,10,7,3,True,20,False,True,True
30397,Mann,Vorlesung,Steiermark,3,8,1,False,24,False,True,True
30398,Frau,Projekt,Steiermark,7,10,0,True,29,True,True,False
30399,Frau,Übung,Steiermark,8,10,4,False,22,False,False,False
30400,Frau,Übung,Wien,2,7,3,True,24,False,True,True
30401,Mann,Vorlesung,Kärnten,10,7,1,True,30,False,True,False
30402,Mann,Vorlesung,Kärnten,3,8,4,True,27,True,True,True
30403,Frau,Projekt,Steiermark,7,10,8,True,25,True,True,False
30404,Frau,Übung,Steiermark,8,10,9,True,27,True,False,False
30405,Frau,Übung,Wien,2,7,6,False,27,True,True,True
30406,Mann,Vorlesung,Wien,9,8,9,False,26,False,True,True
30407,Mann,Vorlesung,Steiermark,10,3,8,False,21,True,True,False
30408,Frau,Projekt,Kärnten,10,10,9,True,29,True,False,False
30409,Frau,Übung,Kärnten,8,0,0,False,20,False,False,True
30410,Frau,Übung,Steiermark,9,5,9,False,23,True,False,False
30411,Mann,Übung,Wien,10,7,1,True,30,False,True,False
30412,Mann,Übung,Steiermark,3,8,7,False,30,False,True,False
30413,Frau,Vorlesung,Steiermark,7,10,7,False,24,False,True,True
30414,Frau,Vorlesung,Steiermark,8,10,7,True,25,True,False,False
30415,Frau,Projekt,Wien,3,8,1,False,24,False,True,True
30416,Mann,Vorlesung,Steiermark,7,10,9,False,26,False,True,True
30417,Mann,Vorlesung,Wien,8,10,9,True,27,True,False,False
30418,Frau,Projekt,Wien,2,7,4,False,25,True,True,True
30419,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
30420,Frau,Übung,Kärnten,10,3,3,True,28,False,True,False
30421,Mann,Vorlesung,Kärnten,10,10,7,True,27,True,False,False
30422,Frau,Vorlesung,Steiermark,8,0,9,True,29,True,False,False
30423,Frau,Projekt,Kärnten,9,5,3,False,29,True,False,False
30424,Frau,Übung,Steiermark,10,7,4,False,21,True,True,False
30425,Mann,Übung,Wien,3,8,7,False,30,False,True,False
30426,Mann,Vorlesung,Wien,7,10,4,True,21,True,True,True
30427,Mann,Vorlesung,Steiermark,8,10,10,False,28,False,False,False
30428,Frau,Projekt,Kärnten,2,7,1,True,22,False,True,False
30429,Frau,Übung,Kärnten,10,7,6,False,23,True,True,True
30430,Frau,Übung,Steiermark,3,8,5,False,28,False,True,False
30431,Mann,Vorlesung,Kärnten,7,10,1,False,30,False,True,False
30432,Mann,Vorlesung,Kärnten,8,10,1,True,31,True,False,False
30433,Frau,Projekt,Steiermark,2,7,1,True,22,False,True,False
30434,Frau,Übung,Steiermark,9,8,4,True,21,True,True,False
30435,Frau,Übung,Wien,10,3,8,False,21,True,True,True
30436,Mann,Vorlesung,Wien,10,10,6,False,26,False,False,True
30437,Mann,Vorlesung,Steiermark,8,0,2,False,22,False,False,False
30438,Frau,Projekt,Kärnten,9,5,5,False,31,True,False,False
30439,Frau,Übung,Kärnten,2,7,8,False,29,True,True,True
30440,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
30441,Mann,Vorlesung,Wien,10,3,4,False,29,True,True,True
30442,Mann,Vorlesung,Steiermark,10,10,7,True,27,True,False,False
30443,Frau,Projekt,Wien,8,0,4,False,24,False,False,True
30444,Frau,Übung,Wien,9,5,4,True,30,False,False,False
30445,Frau,Übung,Steiermark,10,7,7,True,24,False,True,True
30446,Mann,Vorlesung,Kärnten,3,8,7,False,30,False,True,False
30447,Mann,Vorlesung,Kärnten,7,10,10,True,27,True,True,True
30448,Frau,Projekt,Steiermark,8,10,6,False,24,False,False,True
30449,Frau,Übung,Steiermark,3,8,4,True,27,True,True,False
30450,Frau,Übung,Wien,7,10,0,True,29,True,True,True
30451,Mann,Übung,Wien,8,10,0,False,30,False,False,False
30452,Mann,Übung,Steiermark,2,7,1,True,22,False,True,False
30453,Frau,Vorlesung,Kärnten,9,8,1,False,30,False,True,False
30454,Frau,Vorlesung,Kärnten,10,3,8,False,21,True,True,True
30455,Frau,Projekt,Steiermark,10,10,3,True,23,True,False,False
30456,Mann,Vorlesung,Wien,8,0,9,True,29,True,False,False
30457,Mann,Vorlesung,Steiermark,9,8,1,False,30,False,True,False
30458,Frau,Projekt,Steiermark,10,3,9,True,22,False,True,False
30459,Frau,Übung,Steiermark,10,10,2,False,22,False,False,False
30460,Frau,Übung,Wien,8,0,8,False,28,False,False,False
30461,Mann,Vorlesung,Steiermark,9,5,10,True,24,False,False,True
30462,Mann,Vorlesung,Wien,2,7,7,True,28,False,True,False
30463,Frau,Projekt,Wien,9,8,10,True,27,True,True,True
30464,Frau,Übung,Steiermark,10,3,4,False,29,True,True,False
30465,Frau,Übung,Kärnten,10,10,6,False,26,False,False,True
30466,Mann,Vorlesung,Kärnten,8,0,5,True,25,True,False,False
30467,Mann,Vorlesung,Steiermark,9,5,3,False,29,True,False,False
30468,Frau,Projekt,Kärnten,10,7,3,True,20,False,True,True
30469,Frau,Übung,Kärnten,3,8,9,False,20,False,True,True
30470,Frau,Übung,Steiermark,7,10,9,False,26,False,True,True
30471,Mann,Vorlesung,Wien,8,10,9,True,27,True,False,False
30472,Mann,Vorlesung,Steiermark,3,8,1,False,24,False,True,True
30473,Mann,Projekt,Steiermark,7,10,7,False,24,False,True,True
30474,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
30475,Frau,Übung,Wien,9,5,0,True,26,False,False,True
30476,Frau,Vorlesung,Kärnten,10,7,1,True,30,False,True,False
30477,Mann,Übung,Kärnten,3,8,1,False,24,False,True,True
30478,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
30479,Frau,Vorlesung,Steiermark,8,10,2,False,20,False,False,True
30480,Frau,Vorlesung,Wien,3,8,9,False,20,False,True,True
30481,Mann,Projekt,Wien,7,10,7,False,24,False,True,True
30482,Mann,Vorlesung,Steiermark,8,10,8,False,26,False,False,True
30483,Frau,Projekt,Kärnten,2,7,9,True,30,False,True,False
30484,Frau,Übung,Kärnten,9,8,8,True,25,True,True,True
30485,Frau,Übung,Steiermark,10,3,9,True,22,False,True,False
30486,Mann,Vorlesung,Wien,10,10,6,False,26,False,False,True
30487,Mann,Vorlesung,Steiermark,8,0,6,False,26,False,False,True
30488,Frau,Projekt,Steiermark,9,8,4,True,21,True,True,False
30489,Frau,Übung,Steiermark,10,3,0,False,25,True,True,False
30490,Frau,Übung,Wien,10,10,5,True,25,True,False,False
30491,Mann,Vorlesung,Wien,8,0,9,True,29,True,False,False
30492,Mann,Vorlesung,Steiermark,9,5,4,True,30,False,False,False
30493,Frau,Projekt,Kärnten,2,7,1,True,22,False,True,False
30494,Frau,Übung,Kärnten,9,8,3,False,20,False,True,True
30495,Frau,Übung,Steiermark,10,3,3,True,28,False,True,False
30496,Mann,Vorlesung,Wien,10,10,2,False,22,False,False,False
30497,Mann,Übung,Steiermark,8,0,10,False,30,False,False,False
30498,Frau,Übung,Kärnten,9,5,3,False,29,True,False,False
30499,Frau,Vorlesung,Kärnten,10,7,8,False,25,True,True,True
30500,Frau,Vorlesung,Steiermark,3,8,3,False,26,False,True,True
30501,Mann,Projekt,Wien,7,10,4,True,21,True,True,True
30502,Mann,Vorlesung,Steiermark,8,10,1,True,31,True,False,False
30503,Frau,Projekt,Wien,3,8,7,False,30,False,True,False
30504,Frau,Übung,Wien,7,10,9,False,26,False,True,True
30505,Frau,Übung,Steiermark,8,10,4,False,22,False,False,False
30506,Mann,Vorlesung,Kärnten,10,10,8,False,28,False,False,False
30507,Mann,Vorlesung,Kärnten,8,0,8,False,28,False,False,False
30508,Frau,Projekt,Steiermark,9,5,3,False,29,True,False,False
30509,Frau,Übung,Steiermark,10,7,10,False,27,True,True,False
30510,Frau,Übung,Wien,3,8,1,False,24,False,True,True
30511,Mann,Vorlesung,Wien,7,10,4,True,21,True,True,True
30512,Mann,Vorlesung,Steiermark,8,10,6,False,24,False,False,True
30513,Frau,Übung,Kärnten,3,8,6,True,29,True,True,True
30514,Frau,Übung,Kärnten,7,10,6,True,23,True,True,True
30515,Frau,Vorlesung,Steiermark,8,10,10,False,28,False,False,False
30516,Mann,Vorlesung,Wien,9,5,4,True,30,False,False,False
30517,Mann,Projekt,Steiermark,10,7,0,False,29,True,True,False
30518,Frau,Projekt,Steiermark,3,8,3,False,26,False,True,True
30519,Frau,Übung,Steiermark,7,10,4,True,21,True,True,False
30520,Mann,Übung,Wien,8,10,8,False,26,False,False,True
30521,Frau,Vorlesung,Kärnten,3,8,4,True,27,True,True,True
30522,Frau,Vorlesung,Kärnten,7,10,3,False,20,False,True,True
30523,Frau,Projekt,Steiermark,8,10,4,False,22,False,False,False
30524,Mann,Übung,Steiermark,2,7,3,True,24,False,True,True
30525,Frau,Übung,Wien,9,8,1,False,30,False,True,False
30526,Mann,Vorlesung,Wien,10,3,3,True,28,False,True,False
30527,Mann,Vorlesung,Steiermark,10,10,10,False,30,False,False,False
30528,Frau,Projekt,Kärnten,8,0,10,False,30,False,False,False
30529,Frau,Übung,Kärnten,9,8,7,False,24,False,True,True
30530,Frau,Übung,Steiermark,10,3,2,False,27,True,True,False
30531,Mann,Vorlesung,Wien,10,10,8,False,28,False,False,False
30532,Mann,Vorlesung,Steiermark,8,0,2,False,22,False,False,False
30533,Frau,Projekt,Steiermark,9,5,8,True,22,False,False,False
30534,Frau,Übung,Steiermark,2,7,5,True,26,False,True,True
30535,Frau,Übung,Wien,9,8,3,False,20,False,True,True
30536,Mann,Vorlesung,Kärnten,10,3,6,False,31,True,True,True
30537,Mann,Vorlesung,Kärnten,10,10,2,False,22,False,False,False
30538,Frau,Projekt,Steiermark,8,0,7,True,27,True,False,False
30539,Frau,Übung,Steiermark,9,5,2,True,28,False,False,False
30540,Frau,Übung,Wien,10,7,10,False,27,True,True,True
30541,Mann,Vorlesung,Wien,3,8,9,False,20,False,True,True
30542,Mann,Übung,Steiermark,7,10,3,False,20,False,True,True
30543,Frau,Übung,Kärnten,8,10,9,True,27,True,False,False
30544,Frau,Vorlesung,Kärnten,3,8,8,True,31,True,True,True
30545,Mann,Vorlesung,Steiermark,7,10,1,False,30,False,True,False
30546,Frau,Projekt,Wien,8,10,8,False,26,False,False,True
30547,Frau,Vorlesung,Steiermark,8,10,6,False,24,False,False,True
30548,Frau,Projekt,Steiermark,3,8,6,True,29,True,True,False
30549,Mann,Übung,Steiermark,7,10,8,True,25,True,True,False
30550,Frau,Übung,Wien,8,10,7,True,25,True,False,False
30551,Mann,Vorlesung,Kärnten,9,5,9,False,23,True,False,False
30552,Mann,Vorlesung,Kärnten,10,7,8,False,25,True,True,True
30553,Frau,Projekt,Steiermark,3,8,1,False,24,False,True,True
30554,Frau,Übung,Steiermark,7,10,8,True,25,True,True,False
30555,Frau,Übung,Wien,8,10,5,True,23,True,False,False
30556,Mann,Vorlesung,Wien,3,8,4,True,27,True,True,True
30557,Mann,Vorlesung,Steiermark,7,10,9,False,26,False,True,True
30558,Frau,Projekt,Wien,8,10,4,False,22,False,False,False
30559,Frau,Übung,Steiermark,2,7,5,True,26,False,True,True
30560,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
30561,Mann,Vorlesung,Steiermark,10,3,7,True,20,False,True,True
30562,Mann,Vorlesung,Wien,10,10,8,False,28,False,False,False
30563,Frau,Projekt,Steiermark,8,0,6,False,26,False,False,True
30564,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
30565,Frau,Übung,Wien,10,3,9,True,22,False,True,False
30566,Mann,Vorlesung,Kärnten,10,10,8,False,28,False,False,False
30567,Mann,Übung,Kärnten,8,0,8,False,28,False,False,False
30568,Frau,Übung,Steiermark,9,5,6,True,20,False,False,True
30569,Frau,Vorlesung,Steiermark,2,7,9,True,30,False,True,False
30570,Frau,Vorlesung,Wien,9,8,7,False,24,False,True,True
30571,Mann,Projekt,Wien,10,3,4,False,29,True,True,True
30572,Mann,Vorlesung,Steiermark,10,10,3,True,23,True,False,False
30573,Frau,Projekt,Kärnten,8,0,9,True,29,True,False,False
30574,Frau,Übung,Kärnten,9,5,8,True,22,False,False,False
30575,Frau,Übung,Steiermark,10,7,3,True,20,False,True,True
30576,Mann,Vorlesung,Wien,3,8,2,True,25,True,True,True
30577,Mann,Vorlesung,Steiermark,7,10,5,False,22,False,True,False
30578,Frau,Projekt,Wien,8,10,3,True,21,True,False,False
30579,Frau,Übung,Steiermark,3,8,1,False,24,False,True,True
30580,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
30581,Mann,Vorlesung,Steiermark,8,10,7,True,25,True,False,False
30582,Mann,Vorlesung,Wien,10,10,2,False,22,False,False,False
30583,Frau,Projekt,Steiermark,8,0,4,False,24,False,False,True
30584,Frau,Übung,Steiermark,9,5,4,True,30,False,False,False
30585,Frau,Übung,Wien,2,7,4,False,25,True,True,True
30586,Mann,Vorlesung,Wien,9,8,9,False,26,False,True,True
30587,Mann,Vorlesung,Steiermark,10,3,5,True,30,False,True,False
30588,Frau,Projekt,Kärnten,10,10,3,True,23,True,False,False
30589,Frau,Übung,Kärnten,8,0,4,False,24,False,False,True
30590,Frau,Übung,Steiermark,9,5,10,True,24,False,False,True
30591,Mann,Vorlesung,Wien,10,7,8,False,25,True,True,True
30592,Mann,Vorlesung,Steiermark,3,8,9,False,20,False,True,True
30593,Frau,Projekt,Steiermark,7,10,4,True,21,True,True,False
30594,Frau,Übung,Steiermark,8,10,9,True,27,True,False,False
30595,Frau,Übung,Wien,3,8,6,True,29,True,True,True
30596,Mann,Vorlesung,Kärnten,7,10,4,True,21,True,True,True
30597,Mann,Vorlesung,Kärnten,8,10,0,False,30,False,False,False
30598,Frau,Projekt,Steiermark,8,10,2,False,20,False,False,True
30599,Frau,Übung,Steiermark,3,8,8,True,31,True,True,False
30600,Frau,Übung,Wien,7,10,4,True,21,True,True,True
30601,Mann,Vorlesung,Wien,8,10,0,False,30,False,False,False
30602,Mann,Übung,Steiermark,9,5,2,True,28,False,False,False
30603,Frau,Übung,Kärnten,10,7,1,True,30,False,True,False
30604,Frau,Vorlesung,Steiermark,3,8,1,False,24,False,True,True
30605,Frau,Vorlesung,Wien,7,10,2,True,31,True,True,True
30606,Mann,Projekt,Steiermark,8,10,0,False,30,False,False,False
30607,Mann,Vorlesung,Steiermark,3,8,2,True,25,True,True,False
30608,Frau,Projekt,Steiermark,7,10,0,True,29,True,True,False
30609,Frau,Übung,Wien,8,10,1,True,31,True,False,False
30610,Frau,Übung,Wien,2,7,3,True,24,False,True,True
30611,Mann,Vorlesung,Kärnten,9,8,7,False,24,False,True,True
30612,Mann,Vorlesung,Kärnten,10,3,4,False,29,True,True,True
30613,Frau,Projekt,Steiermark,10,10,8,False,28,False,False,False
30614,Mann,Übung,Steiermark,8,0,6,False,26,False,False,True
30615,Frau,Übung,Wien,9,5,3,False,29,True,False,False
30616,Frau,Vorlesung,Wien,2,7,10,False,31,True,True,True
30617,Frau,Vorlesung,Steiermark,9,8,3,False,20,False,True,True
30618,Mann,Projekt,Kärnten,10,3,2,False,27,True,True,True
30619,Frau,Übung,Kärnten,10,10,1,True,21,True,False,False
30620,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
30621,Mann,Vorlesung,Steiermark,9,5,5,False,31,True,False,False
30622,Mann,Vorlesung,Wien,10,7,2,False,31,True,True,True
30623,Frau,Projekt,Steiermark,3,8,3,False,26,False,True,True
30624,Frau,Übung,Steiermark,7,10,3,False,20,False,True,True
30625,Frau,Übung,Steiermark,8,10,4,False,22,False,False,False
30626,Mann,Vorlesung,Wien,3,8,9,False,20,False,True,True
30627,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
30628,Frau,Projekt,Steiermark,8,10,3,True,21,True,False,False
30629,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
30630,Mann,Übung,Wien,3,8,5,False,28,False,True,False
